srcLabelIx,srcLabelName,dstLabelId
10964,Tringa melanoleuca,17053
10965,Tringa nebularia,17054
10966,Tringa ochropus,17055
10967,Tringa semipalmata,17056
10968,Tringa solitaria,17057
10969,Tringa stagnatilis,17058
10970,Tringa totanus,17059
10971,Triprion petasatus,17061
10972,Trochalopteron affine,17063
10973,Trochalopteron austeni,17064
10974,Trochalopteron chrysopterum,17065
10975,Trochalopteron elliotii,17066
10976,Trochalopteron erythrocephalum,17067
10977,Trochalopteron formosum,17068
10978,Trochalopteron henrici,17069
10979,Trochalopteron imbricatum,17070
10980,Trochalopteron lineatum,17071
10981,Trochalopteron melanostigma,17072
10982,Trochalopteron milnei,17073
10983,Trochalopteron morrisonianum,17074
10984,Trochalopteron ngoclinhense,17075
10985,Trochalopteron peninsulae,17076
10986,Trochalopteron squamatum,17077
10987,Trochalopteron subunicolor,17078
10988,Trochalopteron variegatum,17079
10989,Trochalopteron virgatum,17080
10990,Trochalopteron yersini,17081
10991,Trochilus polytmus,17082
10992,Trochilus scitulus,17083
10993,Trochocercus cyanomelas,17084
10994,Trochocercus nitens,17085
10995,Troglodytes aedon,17086
10996,Troglodytes martinicensis,17087
10997,Troglodytes beani,17088
10998,Troglodytes cobbi,17089
10999,Troglodytes grenadensis,17090
11000,Troglodytes hiemalis,17091
11001,Troglodytes mesoleucus,17092
11002,Troglodytes monticola,17093
11003,Troglodytes musculus,17094
11004,Troglodytes musicus,17095
11005,Troglodytes ochraceus,17096
11006,Troglodytes pacificus,17097
11007,Troglodytes rufociliatus,17098
11008,Troglodytes rufulus,17099
11009,Troglodytes sissonii,17100
11010,Troglodytes solstitialis,17101
11011,Troglodytes troglodytes,17103
11012,Trogon bairdii,17104
11013,Trogon caligatus,17105
11014,Trogon chionurus,17106
11015,Trogon chrysochloros,17107
11016,Trogon cupreicauda,17108
11017,Trogon rufus,17109
11018,Trogon tenellus,17110
11019,Trogon citreolus,17111
11020,Trogon clathratus,17112
11021,Trogon collaris,17113
11022,Trogon comptus,17114
11023,Trogon curucui,17115
11024,Trogon elegans,17116
11025,Trogon massena,17117
11026,Trogon melanocephalus,17118
11027,Trogon melanurus,17119
11028,Trogon mesurus,17120
11029,Trogon mexicanus,17121
11030,Trogon personatus,17122
11031,Trogon ramonianus,17123
11032,Trogon surrucura,17124
11033,Trogon violaceus,17125
11034,Trogon viridis,17126
11035,Tropicoperdix charltonii,17127
11036,Tropicoperdix graydoni,17128
11037,Tropicoperdix chloropus,17129
11038,Truljalia hibinonis,17133
11039,Tsuga canadensis,17143
11040,Tupaia belangeri,17144
11041,Tupaia javanica,17146
11042,Turacoena manadensis,17152
11043,Turacoena modesta,17153
11044,Turacoena sulaensis,17154
11045,Turanogryllus lateralis,17156
11046,Turdoides bicolor,17158
11047,Turdoides gymnogenys,17159
11048,Turdoides hartlaubii,17160
11049,Turdoides hindei,17161
11050,Turdoides hypoleuca,17162
11051,Turdoides jardineii,17163
11052,Turdoides leucopygia,17164
11053,Turdoides melanops,17165
11054,Turdoides nipalensis,17166
11055,Turdoides plebejus,17167
11056,Turdoides reinwardtii,17168
11057,Turdoides sharpei,17169
11058,Turdoides squamulata,17170
11059,Turdoides tenebrosa,17171
11060,Turdus abyssinicus,17172
11061,Turdus albicollis,17173
11062,Turdus albocinctus,17174
11063,Turdus amaurochalinus,17175
11064,Turdus arthuri,17176
11065,Turdus ignobilis,17177
11066,Turdus assimilis,17178
11067,Turdus atrogularis,17179
11068,Turdus aurantius,17180
11069,Turdus bewsheri,17181
11070,Turdus boulboul,17183
11071,Turdus cardis,17184
11072,Turdus celaenops,17185
11073,Turdus chiguanco,17186
11074,Turdus chrysolaus,17187
11075,Turdus daguae,17188
11076,Turdus dissimilis,17190
11077,Turdus erythropleurus,17191
11078,Turdus eunomus,17192
11079,Turdus falcklandii,17193
11080,Turdus feae,17194
11081,Turdus flavipes,17195
11082,Turdus fulviventris,17196
11083,Turdus fumigatus,17197
11084,Turdus fuscater,17198
11085,Turdus grayi,17199
11086,Turdus hauxwelli,17201
11087,Turdus helleri,17202
11088,Turdus hortulorum,17203
11089,Turdus iliacus,17204
11090,Turdus infuscatus,17205
11091,Turdus jamaicensis,17206
11092,Turdus kessleri,17208
11093,Turdus lawrencii,17209
11094,Turdus leucomelas,17210
11095,Turdus leucops,17211
11096,Turdus lherminieri,17212
11097,Turdus libonyana,17213
11098,Turdus maculirostris,17215
11099,Turdus mandarinus,17216
11100,Turdus maranonicus,17217
11101,Turdus maximus,17218
11102,Turdus menachensis,17219
11103,Turdus merula,17220
11104,Turdus migratorius,17221
11105,Turdus murinus,17222
11106,Turdus naumanni,17223
11107,Turdus nigrescens,17224
11108,Turdus nigriceps,17225
11109,Turdus niveiceps,17227
11110,Turdus poliocephalus,17228
11111,Turdus nudigenis,17229
11112,Turdus obscurus,17230
11113,Turdus obsoletus,17231
11114,Turdus olivaceofuscus,17232
11115,Turdus olivaceus,17233
11116,Turdus olivater,17234
11117,Turdus pallidus,17235
11118,Turdus papuensis,17236
11119,Turdus pelios,17237
11120,Turdus philomelos,17238
11121,Turdus pilaris,17239
11122,Turdus plebejus,17240
11123,Turdus plumbeus,17241
11124,Turdus reevei,17242
11125,Turdus roehli,17243
11126,Turdus rubrocanus,17244
11127,Turdus ruficeps,17245
11128,Turdus ruficollis,17246
11129,Turdus rufitorques,17247
11130,Turdus rufiventris,17248
11131,Turdus rufopalliatus,17249
11132,Turdus sanchezorum,17251
11133,Turdus serranus,17253
11134,Turdus simillimus,17254
11135,Turdus smithi,17255
11136,Turdus subalaris,17256
11137,Turdus swalesi,17257
11138,Turdus tephronotus,17258
11139,Turdus thomassoni,17259
11140,Turdus torquatus,17260
11141,Turdus unicolor,17261
11142,Turdus vanikorensis,17262
11143,Turdus viscivorus,17263
11144,Turnix castanotus,17266
11145,Turnix maculosus,17268
11146,Turnix melanogaster,17269
11147,Turnix ocellatus,17272
11148,Turnix suscitator,17274
11149,Turnix sylvaticus,17275
11150,Turnix tanki,17276
11151,Turnix varius,17277
11152,Turnix velox,17278
11153,Turpilia rostrata,17279
11154,Tursiops truncatus,17283
11155,Turtur abyssinicus,17285
11156,Turtur afer,17286
11157,Turtur brehmeri,17287
11158,Turtur chalcospilos,17288
11159,Turtur tympanistria,17289
11160,Tychaedon coryphoeus,17292
11161,Tylas eduardi,17293
11162,Tylopsis lilifolia,17294
11163,Tympanistalna gastrica,17296
11164,Tympanophyllum arcufolium,17297
11165,Tympanuchus cupido,17298
11166,Tympanuchus pallidicinctus,17299
11167,Tympanuchus phasianellus,17300
11168,Tyranneutes stolzmanni,17304
11169,Tyranneutes virescens,17305
11170,Tyrannopsis sulphurea,17309
11171,Tyrannulus elatus,17310
11172,Tyrannus albogularis,17311
11173,Tyrannus caudifasciatus,17312
11174,Tyrannus couchii,17313
11175,Tyrannus crassirostris,17314
11176,Tyrannus cubensis,17315
11177,Tyrannus dominicensis,17316
11178,Tyrannus forficatus,17317
11179,Tyrannus melancholicus,17318
11180,Tyrannus niveigularis,17319
11181,Tyrannus savana,17320
11182,Tyrannus tyrannus,17321
11183,Tyrannus verticalis,17322
11184,Tyrannus vociferans,17323
11185,Tyto alba,17324
11186,Tyto deroepstorffi,17326
11187,Tyto furcata,17327
11188,Tyto glaucops,17328
11189,Tyto inexspectata,17329
11190,Tyto javanica,17330
11191,Tyto longimembris,17331
11192,Tyto multipunctata,17332
11193,Tyto novaehollandiae,17334
11194,Tyto rosenbergii,17335
11195,Tyto sororcula,17336
11196,Tyto tenebricosa,17338
11197,Uperoleia fusca,17349
11198,Uperoleia laevigata,17350
11199,Uperoleia rugosa,17353
11200,Upucerthia albigula,17357
11201,Upucerthia dumetaria,17358
11202,Upucerthia saturatior,17359
11203,Upucerthia validirostris,17360
11204,Upupa africana,17361
11205,Upupa epops,17362
11206,Upupa marginata,17363
11207,Uraeginthus angolensis,17364
11208,Uraeginthus bengalus,17365
11209,Uraeginthus cyanocephalus,17366
11210,Uranomitra franciae,17367
11211,Uratelornis chimaera,17368
11212,Uria aalge,17369
11213,Uria lomvia,17370
11214,Urile penicillatus,17371
11215,Urochroa bougueri,17372
11216,Urochroa leucura,17373
11217,Urocissa caerulea,17374
11218,Urocissa erythroryncha,17375
11219,Urocissa flavirostris,17376
11220,Urocissa ornata,17377
11221,Urocissa whiteheadi,17378
11222,Urocolius indicus,17380
11223,Urocolius macrourus,17381
11224,Urocynchramus pylzowi,17382
11225,Urocyon cinereoargenteus,17383
11226,Urodynamis taitensis,17387
11227,Uroglaux dimorpha,17389
11228,Urolais epichlorus,17390
11229,Uromenus brevicollis,17393
11230,Uromenus rugosicollis,17400
11231,Uropelia campestris,17402
11232,Uropsalis lyra,17404
11233,Uropsalis segmentata,17405
11234,Uropsila leucogastra,17406
11235,Urosphena squameiceps,17407
11236,Urosphena subulata,17408
11237,Urosphena whiteheadi,17409
11238,Urosticte benjamini,17410
11239,Urosticte ruficrissa,17411
11240,Urothraupis stolzmanni,17412
11241,Urotriorchis macrourus,17413
11242,Ursus americanus,17414
11243,Vaccinium floribundum,17420
11244,Vagitanus terminalis,17423
11245,Vanellus albiceps,17433
11246,Vanellus armatus,17434
11247,Vanellus chilensis,17435
11248,Vanellus cinereus,17436
11249,Vanellus coronatus,17437
11250,Vanellus crassirostris,17438
11251,Vanellus duvaucelii,17439
11252,Vanellus gregarius,17440
11253,Vanellus indicus,17441
11254,Vanellus leucurus,17442
11255,Vanellus lugubris,17443
11256,Vanellus malabaricus,17444
11257,Vanellus melanocephalus,17445
11258,Vanellus melanopterus,17446
11259,Vanellus miles,17447
11260,Vanellus resplendens,17448
11261,Vanellus senegallus,17449
11262,Vanellus spinosus,17450
11263,Vanellus tectus,17452
11264,Vanellus tricolor,17453
11265,Vanellus vanellus,17454
11266,Vanga curvirostris,17457
11267,Varecia variegata,17464
11268,Velarifictorus aspersus,17468
11269,Velarifictorus micado,17473
11270,Veles binotatus,17478
11271,Vermivora chrysoptera,17483
11272,Vermivora cyanoptera,17484
11273,Vespa crabro,17486
11274,Vespertilio murinus,17490
11275,Vichetia oblongicollis,17501
11276,Vidua chalybeata,17507
11277,Vidua codringtoni,17508
11278,Vidua fischeri,17509
11279,Vidua funerea,17510
11280,Vidua macroura,17514
11281,Vidua orientalis,17517
11282,Vidua paradisaea,17518
11283,Vidua purpurascens,17519
11284,Vidua regia,17521
11285,Vidua wilsoni,17522
11286,Vini australis,17525
11287,Vini kuhlii,17526
11288,Vini peruviana,17528
11289,Vireo altiloquus,17535
11290,Vireo approximans,17536
11291,Vireo atricapilla,17537
11292,Vireo bairdi,17538
11293,Vireo bellii,17539
11294,Vireo brevipennis,17540
11295,Vireo caribaeus,17541
11296,Vireo carmioli,17542
11297,Vireo cassinii,17543
11298,Vireo chivi,17544
11299,Vireo olivaceus,17545
11300,Vireo crassirostris,17546
11301,Vireo flavifrons,17547
11302,Vireo flavoviridis,17548
11303,Vireo gilvus,17549
11304,Vireo gracilirostris,17550
11305,Vireo griseus,17551
11306,Vireo gundlachii,17552
11307,Vireo huttoni,17553
11308,Vireo hypochryseus,17554
11309,Vireo latimeri,17555
11310,Vireo leucophrys,17556
11311,Vireo magister,17557
11312,Vireo masteri,17558
11313,Vireo modestus,17559
11314,Vireo nanus,17560
11315,Vireo nelsoni,17561
11316,Vireo osburni,17562
11317,Vireo pallens,17563
11318,Vireo philadelphicus,17564
11319,Vireo plumbeus,17565
11320,Vireo solitarius,17566
11321,Vireo vicinior,17567
11322,Vireolanius eximius,17568
11323,Vireolanius leucotis,17569
11324,Vireolanius melitophrys,17570
11325,Vireolanius pulchellus,17571
11326,Vitreorana eurygnatha,17577
11327,Vitreorana parvula,17578
11328,Vitreorana ritae,17579
11329,Volatinia jacarina,17582
11330,Vulpes lagopus,17587
11331,Vulpes vulpes,17590
11332,Vultur gryphus,17592
11333,Wetmorethraupis sterrhopteron,17593
11334,Willisornis poecilinotus,17594
11335,Willisornis vidua,17595
11336,Xanthocephalus xanthocephalus,17601
11337,Xanthomixis apperti,17602
11338,Xanthomixis cinereiceps,17603
11339,Xanthomixis zosterops,17604
11340,Xanthopsar flavus,17605
11341,Xanthotis flaviventer,17606
11342,Xanthotis macleayanus,17607
11343,Xema sabini,17609
11344,Xenerpestes minlosi,17610
11345,Xenerpestes singularis,17611
11346,Xenicus gilviventris,17612
11347,Xenocopsychus ansorgei,17614
11348,Xenodacnis parina,17615
11349,Xenoglaux loweryi,17616
11350,Xenogryllus marmoratus,17617
11351,Xenogryllus transversus,17618
11352,Xenoligea montana,17621
11353,Xenopipo atronitens,17624
11354,Xenopipo uniformis,17625
11355,Xenopirostris damii,17626
11356,Xenopirostris polleni,17627
11357,Xenopirostris xenopirostris,17628
11358,Xenops genibarbis,17629
11359,Xenops mexicanus,17630
11360,Xenops minutus,17631
11361,Xenops rutilans,17632
11362,Xenops tenuirostris,17633
11363,Xenopsaris albinucha,17634
11364,Xenornis setifrons,17639
11365,Xenospingus concolor,17640
11366,Xenospiza baileyi,17641
11367,Xenotriccus callizonus,17643
11368,Xenotriccus mexicanus,17644
11369,Xenus cinereus,17645
11370,Xestobium rufovillosum,17648
11371,Xiphidiopicus percussus,17652
11372,Xiphocolaptes albicollis,17654
11373,Xiphocolaptes falcirostris,17655
11374,Xiphocolaptes major,17656
11375,Xiphocolaptes promeropirhynchus,17657
11376,Xipholena atropurpurea,17658
11377,Xipholena lamellipennis,17659
11378,Xipholena punicea,17660
11379,Xiphorhynchus atlanticus,17661
11380,Xiphorhynchus fuscus,17662
11381,Xiphorhynchus chunchotambo,17663
11382,Xiphorhynchus ocellatus,17664
11383,Xiphorhynchus elegans,17665
11384,Xiphorhynchus erythropygius,17666
11385,Xiphorhynchus flavigaster,17667
11386,Xiphorhynchus guttatus,17668
11387,Xiphorhynchus lachrymosus,17669
11388,Xiphorhynchus obsoletus,17670
11389,Xiphorhynchus pardalotus,17671
11390,Xiphorhynchus spixii,17672
11391,Xiphorhynchus susurrans,17673
11392,Xiphorhynchus triangularis,17674
11393,Xolmis irupero,17675
11394,Xolmis velatus,17676
11395,Xylocopa virginica,17684
11396,Xylotrupes australicus,17685
11397,Yezoterpnosia nigricosta,17693
11398,Yezoterpnosia obscura,17694
11399,Yezoterpnosia vacua,17695
11400,Yoyetta aaede,17696
11401,Yoyetta australicta,17698
11402,Yoyetta celis,17699
11403,Yoyetta cumberlandi,17701
11404,Yoyetta delicata,17702
11405,Yoyetta denisoni,17703
11406,Yoyetta humphreyae,17707
11407,Yoyetta ignita,17709
11408,Yoyetta loftyensis,17711
11409,Yoyetta ngarabal,17712
11410,Yoyetta regalis,17713
11411,Yoyetta repetens,17714
11412,Yoyetta robertsonae,17715
11413,Yoyetta robusta,17716
11414,Yoyetta spectabilis,17718
11415,Yoyetta timothyi,17720
11416,Yuhina bakeri,17722
11417,Yuhina brunneiceps,17723
11418,Yuhina flavicollis,17724
11419,Yuhina gularis,17725
11420,Yuhina nigrimenta,17727
11421,Yuhina occipitalis,17728
11422,Yungipicus canicapillus,17730
11423,Yungipicus kizuki,17731
11424,Yungipicus maculatus,17732
11425,Yungipicus moluccensis,17733
11426,Yungipicus nanus,17734
11427,Yungipicus ramsayi,17735
11428,Yungipicus temminckii,17736
11429,Zalophus californianus,17740
11430,Zammara smaragdina,17743
11431,Zammara tympanum,17745
11432,Zanclostomus javanicus,17746
11433,Zanda baudinii,17747
11434,Zanda funerea,17748
11435,Zanda latirostris,17749
11436,Zaratornis stresemanni,17751
11437,Zavattariornis stresemanni,17752
11438,Zebrilus undulatus,17753
11439,Zeledonia coronata,17754
11440,Zenaida asiatica,17755
11441,Zenaida auriculata,17756
11442,Zenaida aurita,17757
11443,Zenaida macroura,17758
11444,Zenaida meloda,17759
11445,Zentrygon albifacies,17760
11446,Zentrygon carrikeri,17761
11447,Zentrygon chiriquensis,17762
11448,Zentrygon costaricensis,17763
11449,Zentrygon frenata,17764
11450,Zentrygon goldmani,17765
11451,Zentrygon lawrencii,17766
11452,Zentrygon linearis,17767
11453,Zhangixalus arvalis,17771
11454,Zhangixalus prasinatus,17776
11455,Zhangixalus schlegelii,17778
11456,Zimmerius acer,17779
11457,Zimmerius gracilipes,17780
11458,Zimmerius albigularis,17781
11459,Zimmerius chrysops,17782
11460,Zimmerius flavidifrons,17783
11461,Zimmerius bolivianus,17785
11462,Zimmerius chicomendesi,17786
11463,Zimmerius cinereicapilla,17787
11464,Zimmerius improbus,17788
11465,Zimmerius parvus,17789
11466,Zimmerius petersi,17790
11467,Zimmerius vilissimus,17791
11468,Zimmerius villarejoi,17792
11469,Zimmerius viridiflavus,17793
11470,Zonotrichia albicollis,17795
11471,Zonotrichia atricapilla,17796
11472,Zonotrichia capensis,17797
11473,Zonotrichia leucophrys,17798
11474,Zonotrichia querula,17799
11475,Zoonavena sylvatica,17801
11476,Zoothera andromedae,17803
11477,Zoothera aurea,17804
11478,Zoothera dauma,17805
11479,Zoothera dixoni,17806
11480,Zoothera everetti,17807
11481,Zoothera griseiceps,17808
11482,Zoothera mollissima,17809
11483,Zoothera heinei,17810
11484,Zoothera imbricata,17811
11485,Zoothera lunulata,17812
11486,Zoothera major,17814
11487,Zoothera margaretae,17815
11488,Zoothera monticola,17817
11489,Zoothera neilgherriensis,17818
11490,Zoothera salimalii,17819
11491,Zosterops abyssinicus,17824
11492,Zosterops anderssoni,17826
11493,Zosterops anomalus,17828
11494,Zosterops atricapilla,17829
11495,Zosterops atriceps,17830
11496,Zosterops atrifrons,17831
11497,Zosterops auriventer,17832
11498,Zosterops borbonicus,17833
11499,Zosterops buruensis,17835
11500,Zosterops ceylonensis,17836
11501,Zosterops chloris,17837
11502,Zosterops chloronothos,17838
11503,Zosterops chrysolaemus,17839
11504,Zosterops cinereus,17840
11505,Zosterops citrinella,17841
11506,Zosterops conspicillatus,17843
11507,Zosterops dehaani,17845
11508,Zosterops erythropleurus,17846
11509,Zosterops eurycricotus,17847
11510,Zosterops everetti,17848
11511,Zosterops explorator,17849
11512,Zosterops finschii,17852
11513,Zosterops flavifrons,17853
11514,Zosterops flavilateralis,17854
11515,Zosterops fuscicapilla,17857
11516,Zosterops grayi,17859
11517,Zosterops griseotinctus,17860
11518,Zosterops hamlini,17862
11519,Zosterops hypolais,17863
11520,Zosterops hypoxanthus,17864
11521,Zosterops inornatus,17865
11522,Zosterops japonicus,17866
11523,Zosterops kikuyuensis,17869
11524,Zosterops kuehni,17871
11525,Zosterops kulambangrae,17872
11526,Zosterops lateralis,17874
11527,Zosterops leucophaeus,17875
11528,Zosterops lugubris,17876
11529,Zosterops luteirostris,17877
11530,Zosterops luteus,17878
11531,Zosterops maderaspatanus,17879
11532,Zosterops mauritianus,17880
11533,Zosterops melanurus,17885
11534,Zosterops metcalfii,17887
11535,Zosterops meyeni,17888
11536,Zosterops minor,17889
11537,Zosterops mysorensis,17894
11538,Zosterops nigrorum,17896
11539,Zosterops novaeguineae,17897
11540,Zosterops oleagineus,17899
11541,Zosterops olivaceus,17900
11542,Zosterops pallidus,17901
11543,Zosterops palpebrosus,17902
11544,Zosterops poliogastrus,17904
